"上級砥石 †","","","","","","総要求数一覧","","",""
"","上級","昇進\n要求数","SLv1～7\n要求数","S特化\n要求数","総要求数","","","",""
"-","","93","0","732","825","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SLv\n1～7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","サガ","","","","","","4","4"
"6","先鋒","シージ","","","","","9","4","13"
"6","先鋒","バグパイプ","","","","","","4","4"
"6","先鋒","フレイムテイル","","","","","","4","4"
"6","前衛","シルバーアッシュ","","","","","","4","4"
"6","前衛","スカジ","","","","","9","4","13"
"6","前衛","スルト","","","","","","4","4"
"6","前衛","ソーンズ","","","","","","4","4"
"6","前衛","チェン","","","","9","4","","13"
"6","前衛","ヘラグ","","","","","","5","5"
"6","前衛","マウンテン","","","","","4","4","8"
"6","前衛","パラス","","","","4","","","4"
"6","前衛","耀騎士ニアール","","","","","9","","9"
"6","前衛","アイリーニ","","","","9","","","9"
"6","重装","ニェン","","","","4","","","4"
"6","重装","ホシグマ","","5","","6","","","11"
"6","重装","ブレミシャイン","","","","4","","","4"
"6","重装","マドロック","","","","9","","","9"
"6","重装","ユーネクテス","","","","5","4","","9"
"6","重装","ホルン","","","","","4","","4"
"6","狙撃","Ash","","","","6","4","","10"
"6","狙撃","アルケット","","","","","","9","9"
"6","狙撃","エクシア","","","","4","","9","13"
"6","狙撃","シュヴァルツ","","","","4","","","4"
"6","狙撃","ロスモンティス","","","","4","","4","8"
"6","狙撃","遊龍チェン","","","","","6","9","15"
"6","狙撃","ファートゥース","","","","","","4","4"
"6","狙撃","フィアメッタ","","6","","8","","","14"
"6","術師","イフリータ","","","","9","4","","13"
"6","術師","エイヤフィヤトラ","","","","4","","","4"
"6","術師","パッセンジャー","","","","","9","","9"
"6","術師","モスティマ","","7","","5","6","","18"
"6","術師","カーネリアン","","","","9","","","9"
"6","医療","ケルシー","","","","4","","4","8"
"6","医療","シャイニング","","","","","5","6","11"
"6","医療","ルーメン","","","","","8","","8"
"6","補助","アンジェリーナ","","","","4","","9","13"
"6","補助","スズラン","","8","","","5","","13"
"6","補助","濁心スカジ","","5","","","4","","9"
"6","補助","ノーシス","","","","4","","","4"
"6","補助","リィン","","","","","","9","9"
"6","特殊","ア","","","","4","","","4"
"6","特殊","ウィーディ","","","","9","4","","13"
"6","特殊","ファントム","","","","","","4","4"
"6","特殊","ミヅキ","","","","","","4","4"
"6","特殊","リー","","","","4","","","4"
"6","(小計)","★6","0","31","0","132","98","112","373"
"5","先鋒","エリジウム","","","","","4","","4"
"5","先鋒","キアーベ","","","","","4","","4"
"5","先鋒","グラニ","","","","","3","","3"
"5","先鋒","ズィマー","","","","3","","","3"
"5","先鋒","テキサス","","","","","9","","9"
"5","先鋒","リード","","","","3","","","3"
"5","先鋒","ワイルドメイン","","","","","3","","3"
"5","先鋒","ブラックナイト","","","","","10","","10"
"5","前衛","サベージ","","","","3","","","3"
"5","前衛","シデロカ","","","","3","","","3"
"5","前衛","スペクター","","","","4","","","4"
"5","前衛","スワイヤー","","","","","9","","9"
"5","前衛","バイビーク","","","","","6","","6"
"5","前衛","フランカ","","","","9","","","9"
"5","前衛","フリント","","","","","4","","4"
"5","前衛","ブローカ","","","","9","","","9"
"5","前衛","ラップランド","","","","","4","","4"
"5","前衛","ラ・プルマ","","","","3","","","3"
"5","前衛","テキーラ","","","","3","6","","9"
"5","重装","ヴァルカン","","","","3","","","3"
"5","重装","クロワッサン","","","","","3","","3"
"5","重装","バイソン","","7","","","4","","11"
"5","重装","ヘビーレイン","","","","6","3","","9"
"5","重装","リスカム","","7","","","","","7"
"5","重装","オーロラ","","","","","3","","3"
"5","重装","シャレム","","","","3","","","3"
"5","狙撃","アオスタ","","","","7","","","7"
"5","狙撃","アンドレアナ","","8","","3","6","","17"
"5","狙撃","イグゼキュター","","","","4","","","4"
"5","狙撃","エイプリル","","","","6","3","","9"
"5","狙撃","グレースロート","","","","","3","","3"
"5","狙撃","シェーシャ","","8","","","3","","11"
"5","狙撃","ファイヤーウォッチ","","","","9","","","9"
"5","狙撃","プラチナ","","8","","","","","8"
"5","狙撃","プロヴァンス","","","","","9","","9"
