"異鉄の欠片 †","","","","","","総要求数一覧","","",""
"","基礎","昇進\n要求数","SLv1～7\n要求数","S特化\n要求数","総要求数","","","",""
"-","","0","204","0","204","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SLv\n1～7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","バグパイプ","","","4","","","","4"
"6","前衛","シルバーアッシュ","","","4","","","","4"
"6","前衛","ソーンズ","","","5","","","","5"
"6","前衛","ヘラグ","","","4","","","","4"
"6","前衛","マウンテン","","","5","","","","5"
"6","前衛","アイリーニ","","","5","","","","5"
"6","重装","サリア","","","5","","","","5"
"6","重装","ホシグマ","","","4","","","","4"
"6","狙撃","ロスモンティス","","","4","","","","4"
"6","狙撃","遊龍チェン","","","5","","","","5"
"6","術師","イフリータ","","","4","","","","4"
"6","術師","エイヤフィヤトラ","","","5","","","","5"
"6","術師","ケオベ","","","5","","","","5"
"6","術師","パッセンジャー","","","4","","","","4"
"6","補助","スズラン","","","4","","","","4"
"6","補助","濁心スカジ","","","5","","","","5"
"6","補助","マゼラン","","","5","","","","5"
"6","補助","ノーシス","","","4","","","","4"
"6","特殊","ミヅキ","","","4","","","","4"
"6","特殊","リー","","","5","","","","5"
"6","特殊","帰溟スペクター","","","5","","","","5"
"6","(小計)","★6","0","0","95","0","0","0","95"
"5","前衛","Tachanka","","","5","","","","5"
"5","前衛","ウィスラッシュ","","","5","","","","5"
"5","前衛","バイビーク","","","5","","","","5"
"5","前衛","フランカ","","","5","","","","5"
"5","重装","ヴァルカン","","","5","","","","5"
"5","重装","シャレム","","","5","","","","5"
"5","狙撃","プラチナ","","","5","","","","5"
"5","術師","ビーズワクス","","","5","","","","5"
"5","術師","レオンハルト","","","5","","","","5"
"5","術師","ロックロック","","","5","","","","5"
"5","医療","サイレンス","","","5","","","","5"
"5","医療","セイロン","","","5","","","","5"
"5","医療","ハニーベリー","","","5","","","","5"
"5","補助","ソラ","","","5","","","","5"
"5","特殊","ロビン","","","5","","","","5"
"5","特殊","ワイフー","","","5","","","","5"
"5","特殊","ベナ","","","5","","","","5"
"5","(小計)","★5","0","0","85","0","0","0","85"
"4","前衛","エステル","","","3","","","","3"
"4","狙撃","アンブリエル","","","3","","","","3"
"4","狙撃","パインコーン","","","3","","","","3"
"4","狙撃","メテオ","","","3","","","","3"
"4","術師","グレイ","","","3","","","","3"
"4","医療","ガヴィル","","","3","","","","3"
"4","補助","アーススピリット","","","3","","","","3"
"4","(小計)","★4","0","0","21","0","0","0","21"
"3","前衛","ミッドナイト","","","1","","","","1"
"3","重装","カーディ","","","1","","","","1"
"3","医療","アンセル","","","1","","","","1"
"3","(小計)","★3","0","0","3","0","0","0","3"
