"RMA70-12 †","","","","総要求数一覧","","","","",""
"","中級","昇進\n要求数","SR1-7\n要求数","S特化\n要求数","総数","","","",""
"-","","188","195","187","570","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SR\n1-7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","サガ","","","4","","","","4"
"6","先鋒","サイラッハ","","","","","","5","5"
"6","先鋒","フレイムテイル","","","4","","","","4"
"6","先鋒","ヴィジェル","","","4","","","","4"
"6","前衛","ヘラグ","","","","5","","","5"
"6","前衛","マウンテン","","","4","5","","","9"
"6","前衛","耀騎士ニアール","","","3","","","","3"
"6","前衛","百錬ガヴィル","","","3","","","","3"
"6","前衛","ムリナール","","","4","","","","4"
"6","重装","ニェン","","","","","","5","5"
"6","重装","ホシグマ","","","6","5","","","11"
"6","重装","ブレミシャイン","","","4","","","","4"
"6","重装","ペナンス","","","","","6","","6"
"6","狙撃","W","","","4","5","","","9"
"6","狙撃","シュヴァルツ","","","4","","","","4"
"6","狙撃","パゼオンカ","","","4","","","","4"
"6","術師","エイヤフィヤトラ","","","4","","","","4"
"6","術師","ケオベ","","","","","5","","5"
"6","術師","シー","","","3","","","5","8"
"6","術師","モスティマ","","","4","","5","","9"
"6","医療","シャイニング","","","","","","5","5"
"6","医療","ナイチンゲール","","","3","","5","","8"
"6","補助","スズラン","","","4","5","","","9"
"6","補助","マゼラン","","","3","","","5","8"
"6","補助","ノーシス","","","4","","","","4"
"6","補助","リィン","","","","5","","","5"
"6","特殊","グレイディーア","","","","","5","","5"
"6","特殊","ミヅキ","","","4","5","","","9"
"6","特殊","帰溟スペクター","","","","","5","","5"
"6","特殊","ドロシー","","","","","","5","5"
"6","(小計)","★6","0","0","77","35","31","30","173"
"5","先鋒","キアーベ","","","3","","","","3"
"5","先鋒","ズィマー","","11","","","","","11"
"5","前衛","エンカク","","","3","3","","","6"
"5","前衛","シデロカ","","","","3","","","3"
"5","前衛","スペクター","","","3","3","","","6"
"5","前衛","バイビーク","","8","","","","","8"
"5","前衛","フランカ","","","3","","","","3"
"5","前衛","フリント","","","","","3","","3"
"5","前衛","ラップランド","","","2","","3","","5"
"5","前衛","ラ・プルマ","","","3","","","","3"
"5","前衛","テキーラ","","","3","","","","3"
"5","前衛","ハイモア","","","3","","","","3"
"5","重装","Blitz","","8","","","3","","11"
"5","重装","ウン","","","","","3","","3"
"5","重装","バイソン","","11","","","","","11"
"5","重装","アッシュロック","","","3","","","","3"
"5","狙撃","アンドレアナ","","8","","3","","","11"
"5","狙撃","エイプリル","","9","","","","","9"
"5","狙撃","グレースロート","","","3","","","","3"
"5","狙撃","シェーシャ","","","3","","","","3"
"5","狙撃","ファイヤーウォッチ","","","3","","","","3"
"5","狙撃","寒芒クルース","","","","3","","","3"
"5","狙撃","エラト","","11","","","","","11"
"5","術師","アイリス","","","","4","","","4"
"5","術師","アブサント","","","3","","","","3"
"5","術師","スカイフレア","","","3","","","","3"
"5","術師","トミミ","","","3","","","","3"
"5","術師","レオンハルト","","","3","","","","3"
"5","術師","コロセラム","","10","","","","","10"
"5","術師","ミニマリスト","","","","3","","","3"
"5","医療","サイレンス","","","2","","3","","5"
"5","医療","セイロン","","","3","","","","3"
"5","医療","トゥイエ","","","3","","","","3"
"5","医療","ブリーズ","","","2","","","","2"
"5","医療","ワルファリン","","","3","3","","","6"
"5","医療","マルベリー","","","3","","","","3"
"5","医療","ハニーベリー","","","2","","3","","5"
"5","補助","イースチナ","","9","3","3","","","15"
"5","補助","グラウコス","","","","","3","","3"
"5","補助","シーン","","","","","3","","3"
"5","補助","シャマレ","","","3","","","","3"
"5","補助","プラマニクス","","","2","","3","","5"
"5","補助","メイヤー","","11","","","","","11"
"5","補助","ハイディ","","","2","","3","","5"
"5","特殊","ウユウ","","","3","","","","3"
"5","特殊","ロビン","","","3","","","","3"
"5","特殊","ベナ","","","","3","","","3"
"5","特殊","キララ","","","3","","","","3"
"5","特殊","エンフォーサー","","","3","","","","3"
"5","特殊","カゼマル","","","3","","","","3"
"5","(小計)","★5","0","96","90","31","30","0","247"
"4","先鋒","クーリエ","","","2","","3","","5"
"4","先鋒","スカベンジャー","","","2","3","","","5"
"4","前衛","アレーン","","","2","","","","2"
"4","前衛","ウタゲ","","","","","3","","3"
"4","前衛","エステル","","12","","","","","12"
"4","前衛","カッター","","","2","","3","","5"
"4","前衛","ジャッキー","","","","","3","","3"
"4","前衛","ビーハンター","","7","","","","","7"
"4","前衛","クォーツ","","","2","","","","2"
"4","重装","グム","","13","","","","","13"
"4","重装","ジュナー","","8","","","","","8"
"4","狙撃","アシッドドロップ","","10","","","","","10"
"4","狙撃","アンブリエル","","6","","","","","6"
"4","狙撃","ジェシカ","","","2","3","","","5"
"4","狙撃","トター","","","2","","","","2"
"4","術師","ヘイズ","","8","","","","","8"
"4","術師","インディゴ","","7","","","","","7"
"4","術師","プリン","","11","2","","","","13"
"4","医療","ガヴィル","","","2","","3","","5"
"4","医療","ススーロ","","10","","","","","10"
"4","医療","パフューマー","","","2","3","","","5"
"4","医療","チェストナット","","","","3","","","3"
"4","補助","ロベルタ","","","2","","","","2"
"4","特殊","ショウ","","","2","","3","","5"
"4","(小計)","★4","0","92","24","12","18","0","146"
"3","前衛","ミッドナイト","","","1","","","","1"
"3","重装","スポット","","","1","","","","1"
"3","狙撃","アドナキエル","","","1","","","","1"
"3","狙撃","クルース","","","1","","","","1"
"3","(小計)","★3","0","0","4","0","0","0","4"
