"融合ゲル †","","","","総要求数一覧","","","","",""
"","上級","昇進\n要求数","SR1-7\n要求数","S特化\n要求数","総数","","","",""
"-","","109","0","581","690","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SR\n1-7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","サガ","","","","4","7","","11"
"6","先鋒","バグパイプ","","","","","","4","4"
"6","先鋒","サイラッハ","","","","","10","","10"
"6","前衛","スルト","","","","9","","6","15"
"6","前衛","マウンテン","","8","","","","","8"
"6","前衛","パラス","","","","","9","11","20"
"6","前衛","耀騎士ニアール","","8","","9","6","4","27"
"6","前衛","アイリーニ","","","","","4","","4"
"6","重装","ニェン","","","","10","7","9","26"
"6","重装","ブレミシャイン","","","","","","4","4"
"6","重装","マドロック","","","","","4","6","10"
"6","重装","ユーネクテス","","7","","","","","7"
"6","重装","ホルン","","","","","4","","4"
"6","狙撃","Ash","","6","","","","","6"
"6","狙撃","W","","","","6","4","6","16"
"6","狙撃","アルケット","","","","","8","","8"
"6","狙撃","ロサ","","","","4","9","","13"
"6","狙撃","ロスモンティス","","","","","9","4","13"
"6","狙撃","遊龍チェン","","","","","8","","8"
"6","術師","ケオベ","","","","7","9","4","20"
"6","術師","シー","","","","9","4","","13"
"6","術師","パッセンジャー","","","","8","","4","12"
"6","術師","カーネリアン","","","","","4","","4"
"6","術師","ゴールデングロー","","","","4","","","4"
"6","医療","ケルシー","","","","","","8","8"
"6","補助","スズラン","","","","4","","","4"
"6","補助","濁心スカジ","","","","7","","9","16"
"6","補助","リィン","","","","","9","6","15"
"6","特殊","ア","","7","","4","6","","17"
"6","特殊","ウィーディ","","","","","6","7","13"
"6","特殊","グレイディーア","","6","","10","","","16"
"6","特殊","ファントム","","9","","","","6","15"
"6","特殊","リー","","","","","","12","12"
"6","特殊","帰溟スペクター","","","","4","","","4"
"6","(小計)","★6","0","51","0","99","127","110","387"
"5","先鋒","エリジウム","","","","3","6","","9"
"5","先鋒","キアーベ","","","","3","","","3"
"5","先鋒","ワイルドメイン","","","","","4","","4"
"5","先鋒","ブラックナイト","","","","6","","","6"
"5","前衛","Tachanka","","","","3","6","","9"
"5","前衛","アーミヤ(前衛)","","","","","5","","5"
"5","前衛","アカフユ","","8","","5","3","","16"
"5","前衛","ウィスラッシュ","","","","","3","","3"
"5","前衛","エアースカーペ","","","","6","","","6"
"5","前衛","シデロカ","","9","","5","","","14"
"5","前衛","バイビーク","","","","7","","","7"
"5","前衛","フリント","","","","6","","","6"
"5","前衛","テキーラ","","","","5","","","5"
"5","重装","アスベストス","","","","3","6","","9"
"5","重装","ウン","","","","3","","","3"
"5","重装","ヘビーレイン","","","","","3","","3"
"5","重装","アッシュロック","","8","","","","","8"
"5","重装","シャレム","","","","4","3","","7"
"5","狙撃","アオスタ","","","","","6","","6"
"5","狙撃","エイプリル","","9","","","","","9"
"5","狙撃","トギフォンス","","","","","5","","5"
"5","狙撃","寒芒クルース","","","","5","","","5"
"5","狙撃","エラト","","","","","3","","3"
"5","術師","炎獄ラヴァ","","","","5","","","5"
"5","術師","トミミ","","","","3","","","3"
"5","術師","ビーズワクス","","","","","3","","3"
"5","術師","ミント","","","","3","","","3"
"5","術師","コロセラム","","","","","3","","3"
"5","術師","ロックロック","","","","4","","","4"
"5","医療","ウィスパーレイン","","","","","3","","3"
"5","医療","ハニーベリー","","","","3","5","","8"
"5","補助","シーン","","","","","4","","4"
"5","補助","シャマレ","","","","","4","","4"
"5","補助","クエルクス","","","","3","","","3"
"5","補助","ハイディ","","","","3","5","","8"
"5","補助","ウインドフリット","","","","","6","","6"
"5","特殊","カフカ","","8","","4","3","","15"
"5","特殊","ウユウ","","","","3","5","","8"
"5","特殊","スノーズント","","8","","4","","","12"
"5","特殊","ロビン","","","","","6","","6"
"5","特殊","キララ","","","","6","4","","10"
"5","特殊","エンフォーサー","","8","","","","","8"
"5","(小計)","★5","0","58","0","105","104","0","267"
"4","先鋒","ビーンストーク","","","","4","","","4"
"4","前衛","アレーン","","","","2","2","","4"
"4","前衛","ウタゲ","","","","","2","","2"
"4","前衛","カッター","","","","","2","","2"
"4","前衛","コンビクション","","","","2","","","2"
"4","前衛","ジャッキー","","","","1","2","","3"
"4","重装","バブル","","","","","2","","2"
"4","狙撃","アシッドドロップ","","","","4","","","4"
"4","狙撃","アンブリエル","","","","","2","","2"
"4","狙撃","パインコーン","","","","","2","","2"
"4","術師","カシャ","","","","2","","","2"
"4","医療","セイリュウ","","","","1","","","1"
"4","補助","ポデンコ","","","","2","2","","4"
"4","特殊","ジェイ","","","","2","","","2"
"4","(小計)","★4","0","0","0","20","16","0","36"
