"中級源岩 †","","","","総要求数一覧","","","","",""
"","中級","昇進\n要求数","SR1-7\n要求数","S特化\n要求数","総数","","","",""
"-","","351","240","296","887","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SR\n1-7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","サイラッハ","","","","","11","","11"
"6","前衛","ソーンズ","","","8","","","","8"
"6","前衛","ブレイズ","","","8","","","","8"
"6","前衛","ヘラグ","","","5","","8","","13"
"6","前衛","パラス","","","","","","11","11"
"6","重装","サリア","","","8","8","","","16"
"6","重装","ホシグマ","","","5","","8","","13"
"6","重装","ブレミシャイン","","","","","","11","11"
"6","狙撃","Ash","","","5","","","","5"
"6","狙撃","アルケット","","","5","","","","5"
"6","狙撃","ロサ","","","","11","","","11"
"6","狙撃","ロスモンティス","","","","","","11","11"
"6","狙撃","遊龍チェン","","","5","","","","5"
"6","狙撃","ファートゥース","","","5","","","","5"
"6","術師","ケオベ","","","5","","","11","16"
"6","術師","シー","","","","","11","","11"
"6","術師","パッセンジャー","","","8","","","","8"
"6","術師","モスティマ","","","5","","","8","13"
"6","術師","ゴールデングロー","","","8","","","","8"
"6","医療","シャイニング","","","5","","","","5"
"6","医療","ナイチンゲール","","","","","","8","8"
"6","補助","リィン","","","5","","","","5"
"6","特殊","ア","","","","11","","","11"
"6","特殊","ウィーディ","","","5","","","","5"
"6","特殊","グレイディーア","","","","11","","","11"
"6","特殊","リー","","","","","","11","11"
"6","(小計)","★6","0","0","95","41","38","71","245"
"5","先鋒","エリジウム","","","4","6","","","10"
"5","先鋒","キアーベ","","","","6","","","6"
"5","先鋒","テキサス","","16","","","","","16"
"5","前衛","Tachanka","","","","6","","","6"
"5","前衛","アカフユ","","","","","6","","6"
"5","前衛","アステシア","","","5","4","","","9"
"5","前衛","インドラ","","","4","","","","4"
"5","前衛","ウィスラッシュ","","","","","6","","6"
"5","前衛","エアースカーペ","","","5","","","","5"
"5","前衛","エンカク","","","4","","4","","8"
"5","前衛","スペクター","","","4","","4","","8"
"5","前衛","バイビーク","","","","6","","","6"
"5","重装","アスベストス","","","4","","","","4"
"5","重装","ニアール","","","5","4","","","9"
"5","重装","バイソン","","","","4","","","4"
"5","重装","オーロラ","","19","","","","","19"
"5","重装","シャレム","","","","","6","","6"
"5","狙撃","アンドレアナ","","","4","","","","4"
"5","狙撃","イグゼキュター","","","5","","","","5"
"5","狙撃","エイプリル","","","4","","","","4"
"5","狙撃","シェーシャ","","18","4","","","","22"
"5","狙撃","エラト","","","5","","","","5"
"5","術師","アイリス","","","4","","","","4"
"5","術師","炎獄ラヴァ","","","4","","","","4"
"5","術師","トミミ","","14","","6","","","20"
"5","術師","ビーズワクス","","","","","6","","6"
"5","術師","ミント","","14","","","","","14"
"5","術師","コロセラム","","","5","","","","5"
"5","医療","サイレンス","","18","","","","","18"
"5","医療","ワルファリン","","","4","","4","","8"
"5","医療","ハニーベリー","","","","6","","","6"
"5","医療","濯塵ハイビスカス","","18","","","","","18"
"5","補助","イースチナ","","","4","","4","","8"
"5","補助","グラウコス","","","4","","","","4"
"5","補助","ソラ","","17","5","4","","","26"
"5","補助","メイヤー","","","4","","","","4"
"5","補助","クエルクス","","","4","","","","4"
"5","補助","ハイディ","","","","6","","","6"
"5","補助","ウインドフリット","","","4","","","","4"
"5","特殊","Frost","","17","5","","","","22"
"5","特殊","カフカ","","","","","6","","6"
"5","特殊","クリフハート","","","4","","","","4"
"5","特殊","ワイフー","","16","","","","","16"
"5","特殊","ベナ","","","4","","","","4"
"5","(小計)","★5","0","167","112","58","46","0","383"
"4","先鋒","ヴィグナ","","11","","","","","11"
"4","先鋒","スカベンジャー","","","3","","5","","8"
"4","前衛","アレーン","","21","","","","","21"
"4","前衛","ウタゲ","","14","","","","","14"
"4","前衛","ジャッキー","","19","","6","","","25"
"4","前衛","ドーベルマン","","","3","5","","","8"
"4","前衛","ムース","","20","","","","","20"
"4","重装","ジュナー","","19","","","","","19"
"4","重装","バブル","","","3","","","","3"
"4","重装","マッターホルン","","","3","5","","","8"
"4","狙撃","ジェシカ","","","3","","5","","8"
"4","術師","ギターノ","","14","","","","","14"
"4","術師","グレイ","","","3","5","","","8"
"4","術師","ヘイズ","","19","","","","","19"
"4","医療","セイリュウ","","","","6","","","6"
"4","医療","パフューマー","","","3","","5","","8"
"4","医療","チェストナット","","","3","","","","3"
"4","補助","ディピカ","","20","","","","","20"
"4","補助","ポデンコ","","","3","","","","3"
"4","特殊","イーサン","","14","","","","","14"
"4","特殊","グラベル","","13","","","","","13"
"4","(小計)","★4","0","184","27","27","15","0","253"
"3","重装","スポット","","","2","","","","2"
"3","狙撃","アドナキエル","","","2","","","","2"
"3","術師","ラヴァ","","","2","","","","2"
"3","(小計)","★3","0","0","6","0","0","0","6"
