"上級糖原 †","","","","総要求数一覧","","","","",""
"","上級","昇進\n要求数","SR1-7\n要求数","S特化\n要求数","総数","","","",""
"-","","47","0","303","350","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SR\n1-7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","シージ","","","","","","4","4"
"6","前衛","シルバーアッシュ","","","","","6","5","11"
"6","前衛","スカジ","","","","","","4","4"
"6","前衛","チェン","","","","","4","4","8"
"6","前衛","ヘラグ","","","","4","","","4"
"6","重装","ホシグマ","","","","4","","","4"
"6","狙撃","エクシア","","5","","6","","","11"
"6","狙撃","シュヴァルツ","","","","4","","7","11"
"6","術師","イフリータ","","","","","4","","4"
"6","術師","エイヤフィヤトラ","","","","4","","7","11"
"6","術師","モスティマ","","","","7","4","","11"
"6","医療","シャイニング","","","","","7","4","11"
"6","医療","ナイチンゲール","","","","7","4","","11"
"6","補助","アンジェリーナ","","5","","5","6","","16"
"6","補助","マゼラン","","","","","7","4","11"
"6","(小計)","★6","0","10","0","41","42","39","132"
"5","先鋒","ズィマー","","7","","","","","7"
"5","先鋒","リード","","","","","4","","4"
"5","前衛","インドラ","","","","3","","","3"
"5","前衛","エンカク","","","","8","","","8"
"5","前衛","サベージ","","","","","4","","4"
"5","前衛","スペクター","","","","8","","","8"
"5","前衛","スワイヤー","","7","","4","","","11"
"5","前衛","フランカ","","","","","3","","3"
"5","前衛","ブローカ","","7","","","7","","14"
"5","前衛","ラップランド","","","","","8","","8"
"5","重装","ヴァルカン","","","","","4","","4"
"5","重装","クロワッサン","","","","4","","","4"
"5","重装","リスカム","","","","","4","","4"
"5","狙撃","ファイヤーウォッチ","","","","","3","","3"
"5","狙撃","プラチナ","","","","","4","","4"
"5","狙撃","プロヴァンス","","9","","4","","","13"
"5","狙撃","メテオリーテ","","","","4","","","4"
"5","術師","スカイフレア","","","","","3","","3"
"5","術師","ナイトメア","","7","","","","","7"
"5","医療","サイレンス","","","","","8","","8"
"5","医療","セイロン","","","","3","","","3"
"5","医療","フィリオプシス","","","","4","","","4"
"5","医療","ブリーズ","","","","3","","","3"
"5","医療","ワルファリン","","","","8","","","8"
"5","補助","イースチナ","","","","8","","","8"
"5","補助","グラウコス","","","","","8","","8"
"5","補助","プラマニクス","","","","","8","","8"
"5","補助","メイヤー","","","","3","","","3"
"5","特殊","クリフハート","","","","3","","","3"
"5","(小計)","★5","0","37","0","67","68","0","172"
"4","先鋒","ヴィグナ","","","","","2","","2"
"4","先鋒","クーリエ","","","","","3","","3"
"4","先鋒","スカベンジャー","","","","3","","","3"
"4","前衛","エステル","","","","","2","","2"
"4","前衛","マトイマル","","","","2","","","2"
"4","前衛","ムース","","","","2","","","2"
"4","重装","グム","","","","","2","","2"
"4","狙撃","ヴァーミル","","","","","2","","2"
"4","狙撃","シラユキ","","","","2","","","2"
"4","狙撃","ジェシカ","","","","3","","","3"
"4","狙撃","メテオ","","","","","2","","2"
"4","術師","ヘイズ","","","","2","","","2"
"4","医療","ガヴィル","","","","","3","","3"
"4","医療","パフューマー","","","","3","","","3"
"4","医療","ミルラ","","","","2","","","2"
"4","補助","アーススピリット","","","","","2","","2"
"4","補助","ディピカ","","","","2","","","2"
"4","特殊","イーサン","","","","","2","","2"
"4","特殊","ショウ","","","","","3","","3"
"4","特殊","ロープ","","","","","2","","2"
"4","(小計)","★4","0","0","0","21","25","0","46"
