"素子結晶 †","","","","総要求数一覧","","","","",""
"","中級","昇進\n要求数","SR1-7\n要求数","S特化\n要求数","総数","","","",""
"-","","38","48","4","90","","","",""
"","","","","","","","","",""
"☆","職業","名前","昇進\n1","昇進\n2","SR\n1-7","S1\n特化","S2\n特化","S3\n特化","合計"
"6","先鋒","サガ","","","4","","","","4"
"6","先鋒","フレイムテイル","","","4","","","","4"
"6","狙撃","Ash","","","6","","","","6"
"6","補助","ノーシス","","","6","","","","6"
"6","(小計)","★6","0","0","20","0","0","0","20"
"5","先鋒","ワイルドメイン","","","4","","","","4"
"5","前衛","テキーラ","","","3","","","","3"
"5","重装","アッシュロック","","","3","","","","3"
"5","重装","ツェルニー","","11","","","","","11"
"5","術師","炎獄ラヴァ","","","4","","","","4"
"5","術師","ロックロック","","","4","","","","4"
"5","医療","ウィスパーレイン","","13","","","","","13"
"5","補助","九色鹿","","14","","","","","14"
"5","特殊","ウユウ","","","3","","","","3"
"5","特殊","エンフォーサー","","","3","","","","3"
"5","(小計)","★5","0","38","24","0","0","0","62"
"4","医療","チェストナット","","","2","","","","2"
"4","術師","インディゴ","","","","","4","","4"
"4","術師","プリン","","","2","","","","2"
"4","(小計)","★4","0","0","4","0","4","0","8"
